q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,x_mm,y_mm,z_mm
-1.674853278890059016e+02,1.807689905332256330e+01,-1.285957328968851243e+01,-9.118960472451415455e+01,1.009339362147885595e+02,-1.646118855024192271e+02,-3.653780396511190531e+01,1.572819676434717735e+02
7.368502722888200651e+01,8.647364899413540229e+01,2.879626928638563754e+01,5.955748908537466946e+01,-5.036212917782435738e+01,-1.194524877555470965e+01,-4.080997328959988124e+01,5.274239537886601283e+02
2.847546680548140330e+01,2.181746482525167607e+01,-7.904840974297941614e+01,-5.557480444893914751e+01,-9.500901909256728572e+01,9.390892729849669252e+01,5.093633496535403538e+01,8.716713899287901768e+01
3.955688690114155293e+01,5.834247886776879000e+00,-3.841906587804378859e+01,7.612304588892348534e+01,6.905298664535055764e+01,2.879736494852267015e+02,2.378677599231012891e+02,-5.580563128651625959e+01
-1.298464328633916693e+02,5.669927419705092575e+01,-4.101801506193046976e+01,3.944801640162168610e+00,-1.145704593644462506e+02,-1.762012551729354755e+02,-2.111351533476519364e+02,1.528690301174041224e+02
-3.481910804004161264e+01,-5.869923616798126176e+01,4.247369947135968005e+01,3.117895808247476452e+01,1.373210142275311796e+02,2.132504295539732766e+02,-1.483184065140266341e+02,-1.993137321277056060e+02
-1.230983306263095756e+02,1.238644546362607457e+01,-9.001180652374827673e+00,6.183762148625319810e+00,9.196051286910426370e+01,-1.777724677115219549e+02,-2.727197835134977595e+02,1.741749825074722935e+01
-3.071545832120733621e+01,3.722587171944525153e+01,-4.709383470658029580e+01,-7.166206247944681706e+01,1.054288357758640018e+02,1.236091407981319890e+02,-7.343885102214456140e+01,1.543101188950707865e+02
9.308310096568817471e+00,-5.496222290277093947e+01,-1.299654064449201485e+01,4.108016781435765097e+01,-9.110327387176992886e+01,8.645038279690244565e+01,1.416966828043523741e+01,-2.810953209684024614e+02
-1.149747490070964062e+02,9.805756526914831284e+01,-6.566615838760966994e+01,-2.545887938622097124e+01,-3.659531378212417962e+01,-5.082184774661603655e+01,-1.091133263756847640e+02,2.103659122935203811e+02
1.300174635689136835e+02,-4.868383782795210379e+01,-5.834121186250385449e+01,-7.174971046679834785e+01,9.381408726581287283e+01,-3.690687617255994013e+01,4.395668622898918443e+01,-2.699146697499921288e+01
2.346586247964282279e+01,-8.657856961838629672e+01,-1.237515220682865902e+01,1.204232456686221440e+02,1.523058961207774473e+02,3.119987428679875663e+01,1.354399337621664223e+01,-3.235912894275621738e+02
2.245818932360498366e+01,-5.755221543527999728e+01,1.402888407644201152e+01,1.433305831882105963e+01,1.691928408038851330e+02,1.196644873183266213e+02,4.946437893725521207e+01,-2.468311197088221434e+02
-1.745854344553003159e+02,-4.186262176980106631e+01,-2.257982937551835789e+01,6.285900843781149661e+01,8.970931850507247418e+01,-1.777426957019202973e+02,-1.684722154546533091e+01,-2.676034364604508937e+02
8.431040784081466199e+01,1.119068452906638811e+01,6.681410050537806455e+00,-3.527343615083418626e+01,1.327913420149265562e+02,2.560620789386490870e+01,2.570135121904722837e+02,5.554500690668562868e+01
-2.632447573593287871e+01,-3.234739672870669835e+01,5.463968707183312290e+01,6.161759711202421386e+01,-6.532144760957692142e+01,3.605604371107400539e+02,-1.783917555542464015e+02,6.253403004163587298e+01
-1.714723248823271149e+02,-1.042730799200761851e+02,6.561270410939420117e+01,-6.631661272446243061e+01,3.688041199777981660e+01,4.776644583899711449e+01,7.162332439189999178e+00,-1.087730106738403890e+02
3.266339469651683203e+01,-5.957715351188147679e+01,-1.421975659374341205e+01,-6.557862133787836001e+00,9.748571990747336713e-01,-6.260044760504840156e+00,-4.013231822877216359e+00,-1.980670288292984935e+02
1.285279705609028724e+02,8.269015445593763047e+01,-8.494570072624210866e+01,-4.314558161899284983e+00,-7.396670455426783519e+01,-9.652398919482392614e+01,1.212257652598880355e+02,1.242851559153550625e+02
1.036256661695666708e+02,-3.475533314207706326e+01,-6.434197185111997896e+00,5.756660971276303940e+01,4.867893765557127495e+01,-6.581613299397507433e+01,2.715190480738101542e+02,-2.104582607190682779e+02
8.763693829700548577e+01,-1.723044548514195640e+01,4.640664560860884080e+00,-3.931187239010696288e+01,9.975423020446532973e+01,7.995826812767000469e+00,1.937602144025989901e+02,-5.632730444151019356e+01
1.318644175799158234e+02,-4.376132482835692628e+01,-3.941776398245835367e+00,-7.667298473929186287e+01,-1.397783736723462766e+02,-7.122198818691407496e+01,7.947744431126454856e+01,-4.214869471835342551e+01
-1.279336522215680247e+02,2.376050323419812571e+01,5.289401593521017730e+01,-7.119052438639600666e+01,1.790769237225251800e+02,-1.176814071180627650e+02,-1.509853899305210803e+02,1.829942394285032208e+02
-5.260807166910397825e+01,7.802899672099161421e+01,9.492289891536364621e+01,8.755625393593905414e+01,-4.307272287095193519e+01,-1.490003439915093395e+02,1.949412704590360477e+02,2.981887022653450003e+02
-1.713011626242490593e+02,-1.357836275162839001e+00,-5.875164713684782214e+00,-9.921540993234614803e+01,1.327148621737475764e+02,-1.787432175422582930e+02,-2.734784388982800962e+01,1.183802657210121367e+02
-1.273737342545432796e+02,2.316310753851871596e+01,-5.028456815768629440e+01,-7.612754602064029541e+00,-1.084062862136508443e+01,-1.237417494445219575e+02,-1.620013507439386160e+02,-1.009676756443438705e+01
3.155892487284589265e+01,1.020986514547971069e+00,-3.020546357866194853e+01,-9.097690251132203798e+01,-1.344223469931722548e+02,1.494320873787715414e+02,9.178362618711949494e+01,9.939580861577499604e+01
4.463675111639534521e+01,1.883966060557423816e+01,2.964962669056711775e+01,-8.207592302845894494e+01,-9.007319197493522722e+01,1.253771470861591126e+02,1.237973870267184964e+02,1.580298089044132439e+02
-9.544666905213763641e+01,6.181401658001914257e+01,4.768090495586486099e+01,6.761605760152056632e+01,1.698850215641704722e+02,-2.945471956363515886e+00,-3.089125514139108475e+01,5.151439453723754696e+02
1.497064657458319061e+02,2.667943324195977084e+01,-1.757742705008865869e+00,8.233685053960132905e+01,1.787853421103514506e+01,-3.471464051262928479e+02,2.028034318917810310e+02,2.767895001608209782e+02
9.634274845541136756e+01,-6.888477891399367081e+01,-9.378877151388138600e-01,7.844049702751632935e+00,-5.525772205988744190e+00,7.836672073820132312e-01,-7.050138511952738440e+00,-2.455400558408580309e+02
7.021188001001121393e+00,2.048200570821707345e+01,1.726737116630090441e+01,1.124265967663856429e+02,-1.009625830110859965e+02,3.290004192528055000e+02,4.051967632771046368e+01,3.645725765821659934e+02
-1.281897067737321265e+02,4.426056825020921792e+01,-5.403442051097765386e+01,-3.744785579421180444e+01,-1.154037198647062752e+02,-1.017735893740313031e+02,-1.293789829418358295e+02,9.953803552352086115e+01
-8.089988441567157906e+00,-2.164474892017550189e+01,9.010793997138807754e+01,5.056607507282438974e+01,3.055414275715207850e+01,3.130413067755341672e+02,-4.449656979394487166e+01,2.488381228367426274e+02
2.784341035932737896e+01,-4.728929852167114234e+01,7.277538968679692744e+01,-7.405265636728037748e+01,8.479973679955463695e+01,1.274674842438654707e+02,6.732945247932045163e+01,-3.411143978271401522e+01
-1.353553186975044582e+02,-3.331594147282643803e+00,-5.936964447031349579e+01,2.350248146173969133e+01,-1.093463983180903938e+02,-1.020504509484977120e+02,-1.007925080326665466e+02,-1.400682568130270624e+02
1.032815779966398395e+00,-9.959153439326289003e+01,-5.338656520359569413e+01,6.399306465360581342e+01,7.088263611044936852e+00,-2.908335846470506567e+02,-5.243144556837251002e+00,-1.220555908930716384e+02
-1.751301043811395175e+00,2.511665025906540905e+01,1.475199893426236031e+00,-4.133606608084362932e+01,1.403896607952308955e+02,2.434675972544289664e+02,-7.444141574396206273e+00,1.113061467054118765e+02
-6.726177677586142067e+01,-1.022444503226427486e+02,-6.466800380470574794e+01,-8.777121140188000936e+00,-1.764861695618344015e+02,-7.320531897666506893e+01,1.746755379563527981e+02,4.646093847831281209e+01
1.645355184698070161e+01,9.037488711067624081e+01,8.261787481164091673e+00,-5.382401699261811245e+01,-1.568966640465865225e+02,6.595437960220820628e+01,1.947843242760913540e+01,3.169723216365377993e+02
1.460547022577100051e+01,3.520242269895672393e+01,2.438716295950116830e+01,2.654901721584471375e+01,-4.755539699336168269e+01,3.246497387633583003e+02,8.459802210616399520e+01,3.153601318986845854e+02
-4.019025386818165657e+01,7.165366914087107375e+01,-9.247718533878381209e+01,-3.336169055326364230e+01,-7.659166833270674601e+01,6.387021898749247839e+01,-5.395589931001677542e+01,1.236138303098778550e+02
1.732966739282200592e+02,-2.634913490689328341e+00,-6.630046902369213058e+01,8.909449878788751676e+01,-4.545125862700777475e+01,-2.548385872614798018e+02,2.995165158004662231e+01,-1.662909204890901549e+02
-4.138516487989258508e+01,-3.654573845617802874e+01,-7.239965513083748760e+01,-4.021712033926547747e-01,1.771625371365510659e+01,-3.421937220064190655e+01,3.015269165277384644e+01,-8.846897581009022815e+01
-1.697880747315878125e+01,-2.744953274119012576e+01,-5.675021749837087270e+01,9.149071904522577370e+01,1.306914577590124509e+02,1.642445564546792980e+02,-5.014817856449389666e+01,-2.479573519169238409e+02
2.257849243779546100e+01,4.029413284374032855e+01,7.746303513236358640e+01,-6.421779781719763491e+01,-1.341532445373279643e+02,1.438431245320166738e+02,5.981277218678509655e+01,2.607864312646048575e+02
-1.085970269511700650e+02,1.582236941292907773e+01,-8.755147086297793635e+01,6.364380364810855895e+01,-1.620349966076972521e+02,-5.750802680109791964e+01,-1.709109801724056581e+02,-1.252277221170077155e+02
-1.707651067102111710e+02,9.305691360531039891e+01,-3.240497308596789594e+01,2.474329088510762631e+01,-6.149153889226795400e+00,-1.931480921144750482e+02,-3.140389003202623286e+01,3.816174458844791957e+02
5.299346413481990226e+01,8.808734515685944189e+01,7.750472449212011838e+00,-2.804731271416179084e+01,-1.654256044581988192e+02,6.698449801878801679e+01,8.887033702882945363e+01,3.612269664706301455e+02
5.214985606908237514e+01,-1.937316361660442965e+01,8.620791277185367107e+01,3.050044508703001611e+01,4.825351895743082764e+01,2.072160347605349671e+02,2.666590878325560539e+02,2.062292549230084262e+02
5.089949917982511352e+01,5.856787686942695359e+00,-2.556337890452138595e+01,2.806270806202775248e+00,6.583281590455095511e+01,1.639830810782644335e+02,2.017775323921459574e+02,-5.592082917802254372e+01
-9.401713041099270640e+01,-6.839668778262792159e+01,7.515432097048588389e+01,5.226702316043824226e+01,1.336678132151034220e+02,-2.237110595936222524e+01,-3.185530126048193438e+02,-9.248360076747977132e+01
-4.776583449569795903e+01,1.262859823496235379e+01,1.704761135689273033e+01,9.950007879241113073e+01,1.358756176359941037e+02,2.592949364063844655e+02,-2.856200232568967294e+02,2.954065141762059739e+02
-8.630281928125323532e+01,9.352384445099647792e+01,-2.867047774053335729e+01,3.595630177457712762e+01,1.775633794619812420e+02,1.178256947454489989e+01,-1.823427899102882179e+02,4.216639898665089845e+02
-3.341566491241789549e+01,2.622651895133193989e+01,9.269608607043321058e+01,4.033226332968445149e+01,5.674280656565204595e+01,9.625976602929063120e+01,-6.350938820084185465e+01,4.273986806007962400e+02
1.037378536518817782e+02,5.630951993759498464e+01,8.475905827918305135e+01,4.470761552168534081e+01,-8.961713883690606508e+01,1.006721609368027259e+01,-4.117912607513859768e+01,4.597170280399398621e+02
-1.579751459744645103e+02,-8.957806689180662829e+01,8.757330050362313045e+01,8.359742253810537704e+01,3.361556315674550888e+01,-2.601793849563126741e+02,-1.052506030140334161e+02,-7.818660652113379683e+01
1.439897350674052632e+02,7.324729105833998233e+01,-3.116348181895406810e+01,8.050778942160295060e+01,-1.083408302748110685e+02,-2.161024466337956369e+02,1.570667787350955678e+02,4.260121827840292212e+02
1.741817071221923925e+02,-4.087944076348193789e+01,-4.692064478818997486e+01,-5.934352532461295482e+01,1.992407036567377077e+01,-5.364318920943530600e+01,5.466180438351894821e+00,-3.914496341248815270e+01
1.444817611558661952e+02,8.180467417589653678e+00,-9.432014206255568922e+01,-8.810524874995459754e+01,6.579960722670790574e+00,-1.245784708100592297e+02,8.892080689447828945e+01,1.070294119433807793e+02
1.403798104780860285e+02,1.416965354450411496e+01,4.504609494031984696e+01,8.659200360996530321e+01,-1.326485484355291362e+02,-2.336218061588169235e+02,1.934074683555512308e+02,3.797366039584691180e+02
-2.557661711950873951e+01,-1.052141816626155162e+02,-1.948956967536919649e+01,9.143570547568009488e+01,1.034885176603160062e+02,-1.791802729295258700e+02,8.575890882138270399e+01,-2.811097359493002159e+02
-5.958027983501042968e+01,4.085390552741947090e+01,3.837020739564093219e+01,9.588308262213686817e+00,-1.426066593422417554e+02,1.409108765991441601e+02,-2.399874882919636434e+02,3.517065378862749867e+02
1.534229632443434639e+02,1.195156302236679835e+01,-6.685328153193134426e+01,5.028302463484075702e+01,9.757724828253230953e+01,-2.056788319348422931e+02,1.028932034743014299e+02,-1.167323847859072998e+02
-1.398780032814821936e+02,-1.845213671728802751e+01,8.508180447502914490e+01,3.098678945658622297e+01,1.025376691187142910e+02,-2.591767409885520692e+02,-2.184171945132243877e+02,2.090529087440166336e+02
-1.254777972521169715e+02,-5.097964572147427020e+01,8.773674713665312197e+01,-8.198457194761542155e+01,1.418769637713647285e+02,-7.339944662039050627e+01,-1.029866216954829952e+02,-2.110957232513113979e+01
-1.571186502634174076e+02,1.645120695034523806e+01,-9.928159759683316565e+01,1.012201870433466411e+02,1.249433270813563013e+01,-1.946666826086517403e+02,-8.215576409247549350e+01,-1.245668387161742601e+02
1.344164372924936401e+01,-2.596788290073912719e+01,3.536399640556595614e+01,4.877220297765506984e+01,3.660448101185139080e+01,3.900775214241307935e+02,9.322923301706553900e+01,-9.745576164716972301e+00
-1.385343319527564176e+01,-6.696162258737348338e+01,1.216381667484179729e+01,1.094074545619414778e+02,-7.233395418891524287e+01,2.475625798797105119e+02,-6.105205996226867171e+01,-2.396485840919999646e+02
-1.422850420988064002e+01,-9.414158784011559078e+01,-8.519547169559471911e+01,-5.552386299111989842e+01,4.685903636596282240e+01,-5.258875169908537828e+01,1.333484109009317820e+01,2.028504752220170815e+01
-8.191788690524928995e+01,8.966215147949057496e+01,-2.000830391574785949e+01,3.920105502804770481e+01,2.358216618559296762e+01,2.489241439697896752e+01,-1.752955066952972913e+02,4.445842517727480754e+02
-1.074203549079953746e+00,-2.366480647302249452e+01,-1.411007690283469174e+01,1.221117427103361592e+02,-1.468526390305251539e+02,3.932939319865598122e+02,-7.374491606965243307e+00,-6.419957491986954778e+01
1.678126447654070716e+02,-5.379375258512359892e+01,5.521551302655223026e+01,-4.850155219384765815e+01,-3.908207708902784816e+01,-1.438576028685931192e+02,3.106988382429118900e+01,-1.088239812036956948e+02
7.650891436699163251e+01,8.444615047997706370e+01,-1.604809144185632874e+01,3.595085925528687198e+01,-5.491618027674722669e+01,4.605206300472958958e+01,1.919522086994426502e+02,4.327995468938352701e+02
-1.045984749329029597e+02,8.771123971222161231e+01,8.299256282955741426e+01,1.176557909218472275e+02,1.721598886211647823e+02,6.705972370796305881e+01,2.574743395911551147e+02,2.444525916361841098e+02
1.450542629788519093e+02,9.504622453784676850e+00,-4.108916284381088957e+01,-1.267801432879591061e+01,-7.465363041819058765e+01,-1.572865580670905956e+02,1.099113854763765517e+02,-4.242837765585844068e+01
-6.565431448877932041e+01,5.186903548518142770e+01,8.313650706798193823e+01,2.710293698896244052e+01,7.677108524185121041e+01,1.300315179073987082e+01,-2.873767102845236110e+01,4.586776279038456323e+02
-8.133112089808119549e+01,7.837450129942797616e+01,2.526066741283628403e+00,4.768186448123702803e+01,1.310462499489599395e+02,2.380008698301318759e+01,-1.561012863576683856e+02,4.881840284884831362e+02
-6.615574496269863403e+01,-6.725039852280877994e+01,7.757231985929522011e+00,8.231188400114191950e+01,1.289924187294273565e+02,7.597245829960183983e+01,-1.718929120834933997e+02,-2.915042932950093473e+02
-1.619426478738757567e+02,5.727761936708881763e+01,-4.777433990818937559e+01,-7.633593277401791966e+01,-7.313753064168187734e+01,-1.071995746294721528e+02,-3.494992534978764809e+01,2.098108089887294909e+02
-1.361798825877788772e+02,-2.907761274957667297e+01,-6.483524731014469467e+00,1.058015373884103383e+02,1.349620267868195356e+02,-2.764383246103566307e+02,-2.652812060297071639e+02,-1.042546900986726826e+02
9.080760523189684363e+01,-8.583346085526737568e+01,-1.329664271912820084e+01,-2.625106050441654304e+01,1.720462723028953747e+02,1.679413358225206432e+00,-1.191385606092470937e+02,-1.256220721411252441e+02
1.493194405688125812e+02,8.225698912139253594e+01,6.316174767735697060e+01,6.709287410946291175e+01,7.587376792586363194e+01,1.484920021935486716e+02,-8.809996637186297619e+01,4.557783384489350169e+02
9.697802846857882741e+00,1.394932573373964146e+01,-7.388654043111799297e+00,1.282376456449074453e+01,-1.220234223395015647e+02,3.406086895789754863e+02,5.820786647718786355e+01,3.549004211016857369e+01
-9.243751830670078107e+01,-5.776074673472701448e+01,-3.483655017032853607e+01,4.069783675357882657e+00,-2.041066701497950930e+01,2.280798301590809984e+00,5.357960518839968245e+01,-1.826892609753752481e+02
1.499307002387049010e+02,-7.220632722557991201e+01,-1.674264370890497844e+01,-4.416480011031320174e+01,1.689611139034446410e+02,3.867279981686563417e+01,-2.239016179637972925e+01,-1.066890396955116245e+02
2.112788219028971071e+00,1.710003553331789306e+01,8.732231661828967617e+01,5.347249794339927575e+01,4.368488277445180756e+00,1.625540768703708920e+02,5.996917995830267856e+00,4.169239833428876523e+02
-4.860974768802142876e+01,5.353494814928509982e+01,-2.142886628134259297e+01,6.880184032807932226e+01,-1.078089283836722103e+02,2.310304707230434929e+02,-2.621425215974332446e+02,3.352479835478455357e+02
-1.714663175694290373e+02,-4.113469284118153269e+01,3.959918958017661339e+01,1.215307342663878956e+02,-1.063637921624042377e+02,-3.779439332820824688e+02,-5.671126346838422450e+01,6.164108636528441565e+01
